"3707","Cherries - Fresh","Shields and Sons","null","2019","1","1.0000","19.50","1","0","3.11","16.39","null","84.05128",""
"3708","Sea Bass - Fillets","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3709","Sea Bass - Fillets","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3710","Sea Bass - Fillets","Shields and Sons","null","2019","2","1.0000","15.13","1","0","3.12","12.01","null","79.37872",""
"3711","Sea Bass - Fillets","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3712","Ginger - Crystalized","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3713","Ginger - Crystalized","Shields and Sons","null","2019","1","1.0000","37.00","1","0","18.27","18.73","null","50.62162",""
"3714","Raisin - Dark","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3715","Raisin - Dark","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3716","Sugar - Sweet N Low, Individual","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3717","Sugar - Sweet N Low, Individual","Shields and Sons","null","2019","1","2.0000","51.70","1","0","19.90","31.80","null","61.50870",""
"3718","Onions - Vidalia","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3719","Onions - Vidalia","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3720","Onions - Vidalia","Shields and Sons","null","2019","2","3.0000","102.30","1","0","29.63","72.67","null","71.03617",""
"3721","Onions - Vidalia","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3722","Sage Derby","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3723","Sage Derby","Shields and Sons","null","2019","1","2.0000","79.20","1","0","37.21","41.99","null","53.01768",""
"3724","Cheese - Camembert","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3725","Cheese - Camembert","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3726","Cheese - Oka","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3727","Cheese - Oka","Shields and Sons","null","2019","1","1.0000","95.00","1","0","42.10","52.90","null","55.68421",""
"3728","Truffle Shells - White Chocolate","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3729","Truffle Shells - White Chocolate","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3730","Truffle Shells - White Chocolate","Shields and Sons","null","2019","2","1.0000","95.00","1","0","42.10","52.90","null","55.68421",""
"3731","Truffle Shells - White Chocolate","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3732","Soup - French Can Pea","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3733","Soup - French Can Pea","Shields and Sons","null","2019","1","1.0000","25.00","1","0","13.98","11.02","null","44.08000",""
"3734","Ice Cream Bar - Hagen Daz","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3735","Ice Cream Bar - Hagen Daz","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3736","Ice Cream Bar - Hagen Daz","Shields and Sons","null","2019","2","1.0000","23.93","1","0","13.98","9.95","null","41.57961",""
"3737","Ice Cream Bar - Hagen Daz","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3738","null","null","Customer Total:","null","null","null","571.54","null","null","231.18","null","null","null",""
"3739","Ice Cream Bar - Hagen Daz","Shields and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"3740","Ice Cream Bar - Hagen Daz","Wuckert-Nader","null","null","null","null","null","null","null","null","null","null","null",""
"3741","Octopus","Wuckert-Nader","null","null","null","null","null","null","null","null","null","null","null",""
"3742","Octopus","Wuckert-Nader","null","2019","3","7.0000","129.50","1","0","116.68","12.82","null","9.89961",""
"3743","Veal - Ground","Wuckert-Nader","null","null","null","null","null","null","null","null","null","null","null",""
"3744","Veal - Ground","Wuckert-Nader","null","null","null","null","null","null","null","null","null","null","null",""
"3745","Rum - Mount Gay Eclipes","Wuckert-Nader","null","null","null","null","null","null","null","null","null","null","null",""
"3746","Rum - Mount Gay Eclipes","Wuckert-Nader","null","2019","3","5.0000","131.50","1","0","85.86","45.64","null","34.70722",""
"3747","Wine - George Duboeuf Rose","Wuckert-Nader","null","null","null","null","null","null","null","null","null","null","null",""
"3748","Wine - George Duboeuf Rose","Wuckert-Nader","null","null","null","null","null","null","null","null","null","null","null",""
"3749","Orange Roughy 4/6 Oz","Wuckert-Nader","null","null","null","null","null","null","null","null","null","null","null",""
"3750","Orange Roughy 4/6 Oz","Wuckert-Nader","null","2019","5","7.0000","147.00","1","0","107.04","39.96","null","27.18367",""
"3751","Crab - Dungeness, Whole","Wuckert-Nader","null","null","null","null","null","null","null","null","null","null","null",""
"3752","Crab - Dungeness, Whole","Wuckert-Nader","null","null","null","null","null","null","null","null","null","null","null",""
"3753","Rabbit - Saddles","Wuckert-Nader","null","null","null","null","null","null","null","null","null","null","null",""
"3754","Rabbit - Saddles","Wuckert-Nader","null","2019","1","34.0000","546.00","4","0","375.07","170.93","null","31.30586",""
"3755","Beef - Bresaola","Wuckert-Nader","null","null","null","null","null","null","null","null","null","null","null",""
"3756","Beef - Bresaola","Wuckert-Nader","null","null","null","null","null","null","null","null","null","null","null",""
"3757","Beef - Bresaola","Wuckert-Nader","null","2019","2","20.0000","340.00","3","0","220.98","119.02","null","35.00588",""
"3758","Beef - Bresaola","Wuckert-Nader","null","null","null","null","null","null","null","null","null","null","null",""
"3759","Beef - Bresaola","Wuckert-Nader","null","2019","3","18.0000","391.00","4","1","215.43","90.57","null","29.59804",""
"3760","Beef - Bresaola","Wuckert-Nader","null","2019","4","21.0000","357.00","3","0","231.83","125.17","null","35.06162",""
"3761","Beef - Bresaola","Wuckert-Nader","null","2019","5","21.0000","357.00","3","0","232.18","124.82","null","34.96359",""
"3762","Beef - Bresaola","Wuckert-Nader","null","2019","6","28.0000","476.00","4","0","310.14","165.86","null","34.84454",""
"3763","Beef - Bresaola","Wuckert-Nader","null","null","null","null","null","null","null","null","null","null","null",""
"3764","null","null","Customer Total:","null","null","null","2,875.00","null","null","1,895.21","null","null","null",""
"3765","Beef - Bresaola","Wuckert-Nader","null","null","null","null","null","null","null","null","null","null","null",""
"3766","Beef - Bresaola","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3767","Basil - Primerba, Paste","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3768","Basil - Primerba, Paste","Boyer-Streich","null","2019","1","2.0000","20.50","2","0","13.42","7.08","null","34.53659",""
"3769","Salsify, Organic","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3770","Salsify, Organic","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3771","Salsify, Organic","Boyer-Streich","null","2019","2","3.0000","37.93","3","0","20.13","17.80","null","46.92855",""
"3772","Salsify, Organic","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3773","Salsify, Organic","Boyer-Streich","null","2019","3","2.0000","20.50","2","0","13.42","7.08","null","34.53659",""
"3774","Salsify, Organic","Boyer-Streich","null","2019","4","3.0000","30.75","3","0","20.13","10.62","null","34.53659",""
"3775","Salsify, Organic","Boyer-Streich","null","2019","5","3.0000","30.75","3","0","20.13","10.62","null","34.53659",""
"3776","Salsify, Organic","Boyer-Streich","null","2019","6","2.0000","20.50","2","0","13.42","7.08","null","34.53659",""
"3777","Octopus","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3778","Octopus","Boyer-Streich","null","2019","1","3.0000","29.25","3","0","17.94","11.31","null","38.66667",""
"3779","V8 - Vegetable Cocktail","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3780","V8 - Vegetable Cocktail","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3781","V8 - Vegetable Cocktail","Boyer-Streich","null","2019","2","3.0000","36.00","3","0","17.94","18.06","null","50.16667",""
"3782","V8 - Vegetable Cocktail","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3783","V8 - Vegetable Cocktail","Boyer-Streich","null","2019","3","2.0000","19.50","2","0","11.96","7.54","null","38.66667",""
"3784","V8 - Vegetable Cocktail","Boyer-Streich","null","2019","4","3.0000","29.25","3","0","17.94","11.31","null","38.66667",""
"3785","V8 - Vegetable Cocktail","Boyer-Streich","null","2019","5","3.0000","29.25","3","0","17.94","11.31","null","38.66667",""
"3786","V8 - Vegetable Cocktail","Boyer-Streich","null","2019","6","2.0000","19.50","2","0","11.96","7.54","null","38.66667",""
"3787","Cape Capensis - Fillet","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3788","Cape Capensis - Fillet","Boyer-Streich","null","2019","3","0.0000","22.50","1","1","7.50","-7.50","null","0.00000",""
"3789","Roe - White Fish","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3790","Roe - White Fish","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3791","Skirt - 29 Foot","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3792","Skirt - 29 Foot","Boyer-Streich","null","2019","3","0.0000","10.25","1","1","0.33","-0.33","null","0.00000",""
"3793","Blueberries - Frozen","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3794","Blueberries - Frozen","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3795","Coffee - Espresso","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3796","Coffee - Espresso","Boyer-Streich","null","2019","1","2.0000","30.05","2","0","11.04","19.01","null","63.26123",""
"3797","Trout - Hot Smkd, Dbl Fillet","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3798","Trout - Hot Smkd, Dbl Fillet","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3799","Trout - Hot Smkd, Dbl Fillet","Boyer-Streich","null","2019","2","2.0000","30.00","2","0","11.04","18.96","null","63.20000",""
"3800","Trout - Hot Smkd, Dbl Fillet","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3801","Trout - Hot Smkd, Dbl Fillet","Boyer-Streich","null","2019","3","0.0000","15.05","1","1","0.00","0.00","null","0.00000",""
"3802","Wine - Semi Dry Riesling Vineland","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3803","Wine - Semi Dry Riesling Vineland","Boyer-Streich","null","2019","3","0.0000","16.00","1","1","0.00","0.00","null","0.00000",""
"3804","Wine - Sawmill Creek Autumn","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3805","Wine - Sawmill Creek Autumn","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3806","Icecream Cone - Areo Chocolate","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3807","Icecream Cone - Areo Chocolate","Boyer-Streich","null","2019","3","0.0000","18.25","1","1","-4.20","4.20","null","0.00000",""
"3808","Cheese - Camembert","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3809","Cheese - Camembert","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3810","Cheese - Camembert","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3811","null","null","Customer Total:","null","null","null","465.78","null","null","222.04","null","null","null",""
"3812","Cheese - Camembert","Boyer-Streich","null","null","null","null","null","null","null","null","null","null","null",""
"3813","Cheese - Camembert","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3814","Tomatoes - Grape","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3815","Tomatoes - Grape","Parisian-Parisian","null","2019","3","2.0000","21.50","2","0","9.84","11.66","null","54.23256",""
"3816","Zucchini - Mini, Green","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3817","Zucchini - Mini, Green","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3818","Zucchini - Mini, Green","Parisian-Parisian","null","2019","4","1.0000","10.75","1","0","4.92","5.83","null","54.23256",""
"3819","Zucchini - Mini, Green","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3820","Zucchini - Mini, Green","Parisian-Parisian","null","2019","5","2.0000","21.50","2","0","9.84","11.66","null","54.23256",""
"3821","Basil - Primerba, Paste","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3822","Basil - Primerba, Paste","Parisian-Parisian","null","2019","1","3.0000","30.75","3","0","20.13","10.62","null","34.53659",""
"3823","Salsify, Organic","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3824","Salsify, Organic","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3825","Salsify, Organic","Parisian-Parisian","null","2019","2","2.0000","25.00","2","0","13.42","11.58","null","46.32000",""
"3826","Salsify, Organic","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3827","Salsify, Organic","Parisian-Parisian","null","2019","3","1.0000","12.50","1","0","6.71","5.79","null","46.32000",""
"3828","Salsify, Organic","Parisian-Parisian","null","2019","4","1.0000","12.50","1","0","6.71","5.79","null","46.32000",""
"3829","Salsify, Organic","Parisian-Parisian","null","2019","5","1.0000","12.50","1","0","6.71","5.79","null","46.32000",""
"3830","Beef - Ground Lean Fresh","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3831","Beef - Ground Lean Fresh","Parisian-Parisian","null","2019","1","1.0000","17.50","1","0","14.24","3.26","null","18.62857",""
"3832","Muffin Puck Ww Carrot","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3833","Muffin Puck Ww Carrot","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3834","Muffin Puck Ww Carrot","Parisian-Parisian","null","2019","2","1.0000","19.50","1","0","14.25","5.25","null","26.92308",""
"3835","Muffin Puck Ww Carrot","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3836","Muffin Puck Ww Carrot","Parisian-Parisian","null","2019","4","1.0000","19.50","1","0","13.53","5.97","null","30.61538",""
"3837","Octopus","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3838","Octopus","Parisian-Parisian","null","2019","1","4.0000","39.00","4","0","23.92","15.08","null","38.66667",""
"3839","V8 - Vegetable Cocktail","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3840","V8 - Vegetable Cocktail","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3841","V8 - Vegetable Cocktail","Parisian-Parisian","null","2019","2","4.0000","48.00","3","0","23.91","24.09","null","50.18750",""
"3842","V8 - Vegetable Cocktail","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3843","V8 - Vegetable Cocktail","Parisian-Parisian","null","2019","3","5.0000","60.00","4","0","29.89","30.11","null","50.18333",""
"3844","V8 - Vegetable Cocktail","Parisian-Parisian","null","2019","4","3.0000","36.00","3","0","17.94","18.06","null","50.16667",""
"3845","V8 - Vegetable Cocktail","Parisian-Parisian","null","2019","5","3.0000","36.00","3","0","17.94","18.06","null","50.16667",""
"3846","V8 - Vegetable Cocktail","Parisian-Parisian","null","2019","6","2.0000","24.00","2","0","11.96","12.04","null","50.16667",""
"3847","Flour - Bran, Red","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3848","Flour - Bran, Red","Parisian-Parisian","null","2019","1","1.0000","14.25","1","0","12.82","1.43","null","10.03509",""
"3849","Artichokes - Jerusalem","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3850","Artichokes - Jerusalem","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3851","Artichokes - Jerusalem","Parisian-Parisian","null","2019","6","1.0000","14.25","1","0","12.45","1.80","null","12.63158",""
"3852","Artichokes - Jerusalem","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3853","Cape Capensis - Fillet","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3854","Cape Capensis - Fillet","Parisian-Parisian","null","2019","1","4.0000","45.00","3","0","39.16","5.84","null","12.97778",""
"3855","Roe - White Fish","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3856","Roe - White Fish","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3857","Roe - White Fish","Parisian-Parisian","null","2019","2","4.0000","60.00","5","1","39.10","8.90","null","18.54167",""
"3858","Roe - White Fish","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3859","Roe - White Fish","Parisian-Parisian","null","2019","3","4.0000","48.00","4","0","39.01","8.99","null","18.72917",""
"3860","Roe - White Fish","Parisian-Parisian","null","2019","4","4.0000","48.00","4","0","38.62","9.38","null","19.54167",""
"3861","Roe - White Fish","Parisian-Parisian","null","2019","5","2.0000","24.00","2","0","19.59","4.41","null","18.37500",""
"3862","Roe - White Fish","Parisian-Parisian","null","2019","6","3.0000","36.00","3","0","29.40","6.60","null","18.33333",""
"3863","Skirt - 29 Foot","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3864","Skirt - 29 Foot","Parisian-Parisian","null","2019","1","6.0000","61.50","5","0","26.94","34.56","null","56.19512",""
"3865","Blueberries - Frozen","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3866","Blueberries - Frozen","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3867","Blueberries - Frozen","Parisian-Parisian","null","2019","2","5.0000","78.00","5","1","22.45","42.55","null","65.46154",""
"3868","Blueberries - Frozen","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3869","Blueberries - Frozen","Parisian-Parisian","null","2019","3","5.0000","65.00","4","0","22.45","42.55","null","65.46154",""
"3870","Blueberries - Frozen","Parisian-Parisian","null","2019","4","5.0000","65.00","5","0","22.45","42.55","null","65.46154",""
"3871","Blueberries - Frozen","Parisian-Parisian","null","2019","5","4.0000","52.00","4","0","17.96","34.04","null","65.46154",""
"3872","Blueberries - Frozen","Parisian-Parisian","null","2019","6","3.0000","39.00","3","0","13.47","25.53","null","65.46154",""
"3873","Coffee - Espresso","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3874","Coffee - Espresso","Parisian-Parisian","null","2019","1","3.0000","45.00","3","0","16.56","28.44","null","63.20000",""
"3875","Trout - Hot Smkd, Dbl Fillet","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3876","Trout - Hot Smkd, Dbl Fillet","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3877","Trout - Hot Smkd, Dbl Fillet","Parisian-Parisian","null","2019","2","3.0000","45.00","3","0","16.56","28.44","null","63.20000",""
"3878","Trout - Hot Smkd, Dbl Fillet","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3879","Trout - Hot Smkd, Dbl Fillet","Parisian-Parisian","null","2019","3","3.0000","45.00","3","0","16.56","28.44","null","63.20000",""
"3880","Trout - Hot Smkd, Dbl Fillet","Parisian-Parisian","null","2019","4","4.0000","60.00","4","0","22.08","37.92","null","63.20000",""
"3881","Trout - Hot Smkd, Dbl Fillet","Parisian-Parisian","null","2019","5","3.0000","45.00","3","0","16.56","28.44","null","63.20000",""
"3882","Trout - Hot Smkd, Dbl Fillet","Parisian-Parisian","null","2019","6","3.0000","45.00","3","0","16.56","28.44","null","63.20000",""
"3883","Wine - Dubouef Macon - Villages","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3884","Wine - Dubouef Macon - Villages","Parisian-Parisian","null","2019","1","2.0000","20.00","2","0","11.04","8.96","null","44.80000",""
"3885","White Baguette","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3886","White Baguette","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3887","White Baguette","Parisian-Parisian","null","2019","2","1.0000","12.75","1","0","5.52","7.23","null","56.70588",""
"3888","White Baguette","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3889","White Baguette","Parisian-Parisian","null","2019","3","1.0000","10.00","1","0","5.52","4.48","null","44.80000",""
"3890","White Baguette","Parisian-Parisian","null","2019","4","2.0000","27.50","2","0","11.04","16.46","null","59.85455",""
"3891","White Baguette","Parisian-Parisian","null","2019","5","1.0000","13.75","1","0","5.52","8.23","null","59.85455",""
"3892","White Baguette","Parisian-Parisian","null","2019","6","3.0000","41.25","3","0","16.56","24.69","null","59.85455",""
"3893","Squash - Sunburst","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3894","Squash - Sunburst","Parisian-Parisian","null","2019","5","1.0000","23.80","1","0","10.34","13.46","null","56.55462",""
"3895","Chocolate - Milk","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3896","Chocolate - Milk","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3897","Chocolate - Milk","Parisian-Parisian","null","2019","6","1.0000","23.80","1","0","10.34","13.46","null","56.55462",""
"3898","Chocolate - Milk","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3899","Butter Balls Salted","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3900","Butter Balls Salted","Parisian-Parisian","null","2019","6","1.0000","21.50","1","0","9.92","11.58","null","53.86047",""
"3901","Cup - 4oz Translucent","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3902","Cup - 4oz Translucent","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3903","Wine - Semi Dry Riesling Vineland","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3904","Wine - Semi Dry Riesling Vineland","Parisian-Parisian","null","2019","1","3.0000","42.75","3","0","21.03","21.72","null","50.80702",""
"3905","Wine - Sawmill Creek Autumn","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3906","Wine - Sawmill Creek Autumn","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3907","Wine - Sawmill Creek Autumn","Parisian-Parisian","null","2019","2","2.0000","48.00","3","1","14.02","17.98","null","56.18750",""
"3908","Wine - Sawmill Creek Autumn","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3909","Wine - Sawmill Creek Autumn","Parisian-Parisian","null","2019","3","2.0000","30.25","2","0","14.02","16.23","null","53.65289",""
"3910","Wine - Sawmill Creek Autumn","Parisian-Parisian","null","2019","4","2.0000","28.50","2","0","14.02","14.48","null","50.80702",""
"3911","Wine - Sawmill Creek Autumn","Parisian-Parisian","null","2019","5","1.0000","14.25","1","0","7.01","7.24","null","50.80702",""
"3912","Wine - Sawmill Creek Autumn","Parisian-Parisian","null","2019","6","3.0000","42.75","3","0","21.03","21.72","null","50.80702",""
"3913","Icecream Cone - Areo Chocolate","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3914","Icecream Cone - Areo Chocolate","Parisian-Parisian","null","2019","1","4.0000","73.00","3","0","26.96","46.04","null","63.06849",""
"3915","Cheese - Camembert","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3916","Cheese - Camembert","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3917","Cheese - Camembert","Parisian-Parisian","null","2019","2","3.0000","74.25","3","0","20.22","54.03","null","72.76768",""
"3918","Cheese - Camembert","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3919","Cheese - Camembert","Parisian-Parisian","null","2019","3","4.0000","73.00","3","0","26.96","46.04","null","63.06849",""
"3920","Cheese - Camembert","Parisian-Parisian","null","2019","4","4.0000","79.50","4","0","26.96","52.54","null","66.08805",""
"3921","Cheese - Camembert","Parisian-Parisian","null","2019","5","4.0000","73.00","4","0","26.96","46.04","null","63.06849",""
"3922","Cheese - Camembert","Parisian-Parisian","null","2019","6","4.0000","73.00","4","0","26.96","46.04","null","63.06849",""
"3923","Sugar - Sweet N Low, Individual","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3924","Sugar - Sweet N Low, Individual","Parisian-Parisian","null","2019","1","1.0000","20.00","1","0","9.88","10.12","null","50.60000",""
"3925","Onions - Vidalia","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3926","Onions - Vidalia","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3927","Sage Derby","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3928","Sage Derby","Parisian-Parisian","null","2019","1","1.0000","28.90","1","0","18.73","10.17","null","35.19031",""
"3929","Cheese - Camembert","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3930","Cheese - Camembert","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3931","Cheese - Camembert","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3932","null","null","Customer Total:","null","null","null","2,277.00","null","null","1,067.17","null","null","null",""
"3933","Cheese - Camembert","Parisian-Parisian","null","null","null","null","null","null","null","null","null","null","null",""
"3934","Cheese - Camembert","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3935","Tomatoes - Heirloom","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3936","Tomatoes - Heirloom","Jakubowski, Altenwerth and Little","null","2019","1","5.0000","72.50","1","0","47.06","25.44","null","35.08966",""
"3937","Wine - Red, Metus Rose","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3938","Wine - Red, Metus Rose","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3939","Tomatoes - Grape","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3940","Tomatoes - Grape","Jakubowski, Altenwerth and Little","null","2019","1","8.0000","81.50","6","0","39.36","42.14","null","51.70552",""
"3941","Zucchini - Mini, Green","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3942","Zucchini - Mini, Green","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3943","Zucchini - Mini, Green","Jakubowski, Altenwerth and Little","null","2019","2","6.0000","64.50","4","0","29.52","34.98","null","54.23256",""
"3944","Zucchini - Mini, Green","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3945","Zucchini - Mini, Green","Jakubowski, Altenwerth and Little","null","2019","3","9.0000","96.75","5","0","44.28","52.47","null","54.23256",""
"3946","Zucchini - Mini, Green","Jakubowski, Altenwerth and Little","null","2019","4","5.0000","53.75","4","0","24.60","29.15","null","54.23256",""
"3947","Zucchini - Mini, Green","Jakubowski, Altenwerth and Little","null","2019","5","6.0000","64.50","4","0","29.52","34.98","null","54.23256",""
"3948","Zucchini - Mini, Green","Jakubowski, Altenwerth and Little","null","2019","6","5.0000","53.75","3","0","24.60","29.15","null","54.23256",""
"3949","Octopus","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3950","Octopus","Jakubowski, Altenwerth and Little","null","2019","3","1.0000","12.38","1","0","5.98","6.40","null","51.69628",""
"3951","V8 - Vegetable Cocktail","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3952","V8 - Vegetable Cocktail","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3953","Skirt - 29 Foot","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3954","Skirt - 29 Foot","Jakubowski, Altenwerth and Little","null","2019","1","10.0000","102.50","6","0","44.90","57.60","null","56.19512",""
"3955","Blueberries - Frozen","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
